r,n,s,S,c
250971,20,11,19,84799
251035,19,8,18,6283
251355,19,5,18,233
252187,18,9,17,37871
252571,19,10,18,56893
252923,18,10,17,113945
252955,18,10,17,113959
253083,21,12,20,128269
253179,20,9,19,9505
253339,21,12,20,128399
253691,23,13,22,96433
253787,19,10,18,57167
253947,22,13,21,193061
253979,21,12,20,128723
254107,24,14,23,144887
254203,20,11,19,85891
254491,18,8,17,12739
254555,21,10,20,14335
254619,19,11,18,172063
255643,19,9,18,19195
255771,21,12,20,129631
255995,21,12,20,129745
256251,20,10,19,28861
256603,21,11,20,43351
257051,24,12,23,16285
257115,20,11,19,86875
257179,19,10,18,57931
257275,20,11,19,86929
257563,18,10,17,116035
257691,19,11,18,174139
257787,21,8,20,1613
257819,21,12,20,130669
257883,19,11,18,174269
258075,21,12,20,130799
258331,18,10,17,116381
259611,24,14,23,148025
259867,21,12,20,131707
260091,19,9,18,19529
260187,24,13,23,49451
260347,20,11,19,87967
260859,22,10,21,7345
260891,22,12,21,66113
261371,20,11,19,88313
261723,18,7,17,4367
261787,19,10,18,58969
262139,21,12,20,132859
262299,23,12,22,33235
262427,22,13,21,199507
262555,20,9,19,9857
263003,19,10,18,59243
263323,19,10,18,59315
263771,22,10,21,7427
263835,19,11,18,178291
264027,19,11,18,178421
264187,19,11,18,178529
264283,23,13,22,100459
264603,20,11,19,89405
264795,21,11,20,44735
264955,22,11,21,22381
266011,21,12,20,134821
266267,21,12,20,134951
267035,23,12,22,33835
268283,19,11,18,181297
268699,20,10,19,30263
269307,19,9,18,20221
269563,20,11,19,91081
269723,23,13,22,102527
269851,22,13,21,205151
270075,21,10,20,15209
270107,24,14,23,154009
270363,24,13,23,51385
270427,22,13,21,205589
270619,22,13,21,205735
270747,20,11,19,91481
271099,24,11,23,5725
271643,22,13,21,206513
272027,19,11,18,183827
272411,20,8,19,3409
273179,19,10,18,61535
273563,22,13,21,207973
273691,23,13,22,104035
273947,22,13,21,208265
274203,19,11,18,185297
274523,22,13,21,208703
274715,19,9,18,20627
275227,23,12,22,34873
275483,20,10,19,31027
275739,19,11,18,186335
276475,19,11,18,186833
276763,23,13,22,105203
277499,19,11,18,187525
277787,19,10,18,62573
277915,20,10,19,31301
278363,24,14,23,158717
278555,20,10,19,31373
278811,19,11,18,188411
278939,20,11,19,94249
279195,21,12,20,141503
279387,22,13,21,212401
279707,24,13,23,53161
280219,24,14,23,159775
281883,19,11,18,190487
282139,22,13,21,214493
282267,23,12,22,35765
282715,22,13,21,214931
282907,19,11,18,191179
283419,19,11,18,191525
284667,22,13,21,216415
284699,20,10,19,32065
285339,21,12,20,144617
285691,19,11,18,193061
285723,20,11,19,96541
286491,22,13,21,217801
287579,22,13,21,218629
289179,22,13,21,219845
289947,22,13,21,220429
290331,21,11,20,49049
290907,21,12,20,147439
291099,19,11,18,196715
292379,21,10,20,16465
293275,22,13,21,222959
293467,19,8,18,7345
293531,24,14,23,167365
293787,19,6,18,817
294555,24,12,23,18661
295003,19,10,18,66451
295163,23,12,22,37399
295515,23,13,22,112331
295579,23,13,22,112355
295771,22,13,21,224857
295963,23,13,22,112501
296091,24,13,23,56275
297051,19,11,18,200737
298011,22,13,21,226559
298075,19,9,18,22381
298235,21,12,20,151153
298267,21,12,20,151169
299547,22,11,21,25303
299611,19,10,18,67489
300123,19,11,18,202813
300699,20,8,19,3763
301051,24,14,23,171653
301083,24,14,23,171671
301467,22,13,21,229187
301723,22,13,21,229381
302107,22,13,21,229673
302843,24,14,23,172675
303771,20,10,19,34213
304219,19,10,18,68527
304379,21,12,20,154267
304987,21,9,20,5725
305243,22,13,21,232057
305755,19,10,18,68873
306203,22,13,21,232787
306267,19,11,18,206965
306843,20,10,19,34559
307035,21,11,20,51871
307611,19,8,18,7699
309499,19,11,18,209149
309659,21,12,20,156943
310043,23,13,22,117853
310267,22,13,21,235877
310427,24,14,23,176999
310523,19,10,18,69947
310555,21,12,20,157397
311131,21,10,20,17521
311451,22,13,21,236777
311547,19,11,18,210533
312059,19,9,18,23431
312091,22,13,21,237263
312347,21,12,20,158305
312571,21,12,20,158419
312987,20,10,19,35251
313179,21,11,20,52909
313435,22,13,21,238285
313595,19,10,18,70639
313755,19,10,18,70675
314011,20,11,19,106099
314107,19,11,18,212263
314139,24,13,23,59705
314363,21,8,20,1967
314395,21,12,20,159343
314459,19,11,18,212501
314619,19,11,18,212609
315003,21,5,20,73
315163,24,14,23,179699
316443,21,12,20,160381
316955,24,14,23,180721
317435,23,10,22,4469
317467,24,14,23,181013
318203,19,10,18,71677
318619,23,11,22,13457
318875,22,12,21,80807
319003,23,13,22,121259
319515,22,12,21,80969
319643,22,13,21,243005
319899,19,10,18,72059
320251,19,11,18,216415
320283,22,13,21,243491
320347,24,10,23,2255
320667,22,10,21,9029
320763,19,11,18,216761
321371,21,11,20,54293
321627,22,13,21,244513
322075,19,7,18,2687
322587,21,12,20,163495
322811,22,13,21,245413
322843,22,13,21,245437
323611,22,12,21,82007
324379,21,9,20,6089
325403,22,11,21,27487
326427,21,11,20,55147
326651,21,10,20,18395
326683,19,9,18,24529
326907,22,13,21,248527
326939,22,13,21,248551
327195,23,13,22,124373
327419,19,10,18,73753
327675,22,11,21,27679
327835,21,11,20,55385
328443,19,11,18,221951
328475,21,11,20,55493
328731,19,11,18,222145
330779,19,11,18,223529
331003,22,13,21,251641
331035,20,11,19,111851
331291,19,9,18,24875
331547,23,11,22,14003
331803,22,12,21,84083
332059,20,10,19,37399
332379,22,12,21,84229
332571,21,11,20,56185
332891,24,13,23,63269
333083,20,11,19,112543
333339,22,13,21,253417
333915,24,14,23,190391
334875,19,11,18,226297
335099,22,13,21,254755
335131,20,10,19,37745
335387,19,11,18,226643
335707,24,14,23,191413
336155,20,11,19,113581
336219,19,6,18,935
336283,22,13,21,255655
336987,24,14,23,192143
338523,23,12,22,42893
338683,21,12,20,171653
339035,22,13,21,257747
339483,19,11,18,229411
339611,22,13,21,258185
339995,19,11,18,229757
340507,19,9,18,25567
340635,22,12,21,86321
340763,21,11,20,57569
342043,19,10,18,77047
342267,24,13,23,65051
342299,20,11,19,115657
342779,21,12,20,173729
343067,19,11,18,231833
343131,21,8,20,2147
343291,22,13,21,260983
343579,24,14,23,195901
344475,22,13,21,261883
344731,22,12,21,87359
345179,23,13,22,131209
346203,24,10,23,2437
346363,24,14,23,197489
347675,19,11,18,234947
347803,21,12,20,176275
347995,24,14,23,198419
348699,19,11,18,235639
348763,24,14,23,198857
349211,22,13,21,265483
349275,21,10,20,19669
350043,19,8,18,8761
350363,19,7,18,2923
350875,24,12,23,22229
350971,21,12,20,177881
351003,22,13,21,266845
351899,21,12,20,178351
352091,22,13,21,267673
352539,22,13,21,268013
352667,22,13,21,268111
354555,23,13,22,134773
354971,19,9,18,26653
355067,22,13,21,269935
355419,21,10,20,20015
356187,19,10,18,80233
356443,22,11,21,30109
356891,19,11,18,241175
357019,19,11,18,241261
357115,20,8,19,4469
357403,22,13,21,271711
358651,21,10,20,20197
358683,24,13,23,68171
359067,19,11,18,242645
359163,24,14,23,204787
359579,19,9,18,26999
359707,24,14,23,205097
360091,21,12,20,182503
360187,24,12,23,22819
360475,24,14,23,205535
360699,21,11,20,60937
361051,20,11,19,121993
361723,22,9,21,3395
362331,19,10,18,81617
363099,20,10,19,40895
363163,19,11,18,245413
363259,20,10,19,40913
363291,22,13,21,276187
363675,19,11,18,245759
364827,22,13,21,277355
367771,19,11,18,248527
367867,23,10,22,5179
368027,24,13,23,69947
368283,19,11,18,248873
368635,19,9,18,27679
368667,23,13,22,140137
368795,19,9,18,27691
369403,20,10,19,41605
369435,23,13,22,140429
369915,22,11,21,31247
370267,20,11,19,125107
370331,19,10,18,83419
370683,19,11,18,250495
371355,19,11,18,250949
371483,22,13,21,282415
373339,23,13,22,141913
373787,24,14,23,213125
374555,23,13,22,142375
374779,19,10,18,84421
375195,22,11,21,31693
375963,19,11,18,254063
376091,23,12,22,47653
376827,19,11,18,254647
376859,23,13,22,143251
376987,19,11,18,254755
377243,23,10,22,5311
377435,24,13,23,71735
378107,22,11,21,31939
378715,24,14,23,215935
379675,19,11,18,256571
380187,19,10,18,85639
380571,24,13,23,72331
380699,19,11,18,257263
380955,21,9,20,7151
381531,23,13,22,145027
381723,19,10,18,85985
381979,23,11,22,16133
382235,19,11,18,258301
383003,22,13,21,291173
383259,19,9,18,28777
383995,19,10,18,86497
384027,22,10,21,10813
384411,21,11,20,64943
384667,23,13,22,146219
385019,19,11,18,260183
385051,21,11,20,65051
385179,19,11,18,260291
385307,19,11,18,260377
385563,20,8,19,4825
385819,19,11,18,260723
387675,22,13,21,294725
388123,22,11,21,32785
388635,20,10,19,43771
388955,23,12,22,49283
389147,21,11,20,65743
389403,19,10,18,87715
389723,21,12,20,197521
389787,23,13,22,148165
390235,22,13,21,296671
391451,19,11,18,264529
391835,22,13,21,297887
392731,20,11,19,132697
392795,19,7,18,3277
393307,24,14,23,224255
393883,24,13,23,74861
394331,22,13,21,299785
394907,22,13,21,300223
395099,22,12,21,100123
395259,21,12,20,200327
395867,22,13,21,300953
395931,22,13,21,301001
397339,21,11,20,67127
397403,19,9,18,29839
397563,23,13,22,151121
397851,20,10,19,44809
397915,21,12,20,201673
398875,20,11,19,134773
399355,21,12,20,202403
399451,19,11,18,269935
399611,22,13,21,303799
399643,19,11,18,270065
399867,22,6,21,139
400027,22,13,21,304115
401499,19,11,18,271319
401691,24,13,23,76345
402011,19,9,18,30185
402203,22,12,21,101923
402523,22,13,21,306013
403099,22,13,21,306451
403707,22,13,21,306913
404059,21,12,20,204787
404219,23,12,22,51217
405275,21,12,20,205403
405595,19,11,18,274087
406107,19,11,18,274433
406779,19,8,18,10181
406939,19,7,18,3395
407547,21,12,20,206555
407835,22,13,21,310051
408219,24,14,23,232757
408571,22,12,21,103537
409243,22,9,21,3841
409851,19,10,18,92321
410203,19,11,18,277201
410267,21,11,20,69311
410715,19,11,18,277547
410779,24,14,23,234217
410907,23,13,22,156193
411227,19,9,18,30877
411291,24,14,23,234509
411643,23,13,22,156473
411899,22,13,21,313141
412059,24,14,23,234947
412315,21,10,20,23219
412763,19,10,18,92977
412923,19,10,18,93013
413339,22,11,21,34915
413691,20,8,19,5177
413787,19,11,18,279623
413851,20,8,19,5179
413979,23,13,22,157361
414491,22,12,21,105037
415003,24,13,23,78875
415259,22,13,21,315695
416155,19,9,18,31247
416411,21,11,20,70349
416507,24,12,23,26387
416763,22,12,21,105613
416923,20,10,19,46957
417435,22,11,21,35261
417531,21,12,20,211615
417627,20,11,19,141109
418395,19,11,18,282737
419067,19,10,18,94397
419099,23,13,22,159307
419419,19,11,18,283429
419611,22,13,21,319003
419675,20,10,19,47267
419835,20,10,19,47285
419931,21,12,20,212831
420091,19,11,18,283883
420251,19,11,18,283991
421019,20,11,19,142255
421147,22,13,21,320171
421403,23,13,22,160183
422171,23,13,22,160475
423003,23,12,22,53597
423707,22,13,21,322117
424347,19,11,18,286759
424699,19,11,18,286997
425243,22,13,21,323285
425371,19,9,18,31939
425627,22,11,21,35953
425723,21,12,20,215767
425979,20,10,19,47977
426011,22,13,21,323869
426139,20,10,19,47995
426587,22,13,21,324307
426747,19,10,18,96127
426843,20,11,19,144223
427163,20,11,19,144331
427611,19,11,18,288965
428123,21,12,20,216983
428315,24,8,23,335
429851,20,10,19,48413
429915,22,13,21,326837
430331,22,12,21,109051
430875,24,14,23,245675
431131,22,13,21,327761
431195,23,12,22,54635
431387,21,10,20,24293
432155,24,13,23,82135
432379,23,12,22,54785
432539,19,11,18,292295
433435,22,13,21,329513
433563,19,11,18,292987
433915,19,11,18,293225
434011,22,13,21,329951
434267,24,14,23,247609
434459,22,10,21,12233
434971,20,11,19,146969
437019,20,11,19,147661
437275,19,11,18,295495
437339,22,12,21,110827
438107,22,13,21,333065
438299,19,10,18,98729
439067,20,10,19,49451
439323,19,11,18,296879
439835,19,9,18,33025
440571,23,12,22,55823
440603,23,10,22,6203
441371,19,10,18,99421
441627,21,11,20,74609
441755,19,11,18,298523
441883,19,11,18,298609
442395,19,11,18,298955
442619,22,12,21,112165
444411,24,14,23,253393
445531,22,12,21,112903
445691,21,12,20,225887
445979,19,10,18,100459
446299,21,12,20,226195
448027,19,11,18,302761
448539,19,11,18,303107
449307,22,13,21,341579
449371,19,7,18,3749
449851,19,4,18,139
450075,22,13,21,342163
450299,23,13,22,171167
451227,22,13,21,343039
451611,21,12,20,228887
451675,20,9,19,16957
451835,21,12,20,229001
452187,22,13,21,343769
452443,24,13,23,85991
452699,20,11,19,152959
453019,24,14,23,258301
453371,22,13,21,344669
453403,22,13,21,344693
454299,24,14,23,259031
454491,21,12,20,230347
454747,20,10,19,51217
455195,19,10,18,102535
455707,21,12,20,230963
455771,20,11,19,153997
456219,19,11,18,308297
456283,21,8,20,2855
456443,24,7,23,119
457499,22,13,21,347807
458267,22,13,21,348391
458587,19,9,18,34433
458779,24,12,23,29065
458843,20,11,19,155035
458907,23,13,22,174439
459003,24,14,23,261713
459355,23,10,22,6467
459547,24,13,23,87341
459803,21,12,20,233039
459867,20,11,19,155381
460635,21,12,20,233461
460795,22,12,21,116771
461051,20,9,19,17309
461563,22,13,21,350897
461851,21,12,20,234077
462075,23,13,22,175643
462491,23,13,22,175801
462683,19,11,18,312665
463099,20,11,19,156473
463451,24,11,23,9787
463643,23,13,22,176239
464411,23,13,22,176531
464891,22,12,21,117809
464923,22,12,21,117817
465147,20,11,19,157165
465563,19,11,18,314611
465659,21,9,20,8741
465947,21,12,20,236153
466459,22,13,21,354619
466587,19,10,18,105101
466715,22,12,21,118271
466779,19,11,18,315433
467611,19,11,18,315995
467803,19,9,18,35125
468059,20,11,19,158149
468123,19,9,18,35149
468219,22,13,21,355957
468251,22,13,21,355981
468571,21,10,20,26387
469243,20,11,19,158549
469595,22,11,21,39667
469659,19,10,18,105793
469755,21,11,20,79361
470171,19,11,18,317725
470299,23,13,22,178769
470427,20,8,19,5887
470555,22,13,21,357733
470683,19,11,18,318071
470811,22,12,21,119309
471067,23,12,22,59687
471835,23,13,22,179353
472347,22,13,21,359095
473083,22,12,21,119885
473499,20,10,19,53329
473851,21,11,20,80053
474107,21,12,20,240289
474139,21,12,20,240305
474267,19,10,18,106831
474363,20,11,19,160279
474651,24,14,23,270635
474875,22,9,21,4457
474971,19,11,18,320969
475419,24,14,23,271073
475995,19,11,18,321661
476187,23,13,22,181007
476315,19,11,18,321877
476411,20,10,19,53657
476827,19,11,18,322223
477435,20,11,19,161317
477595,20,11,19,161371
478235,22,13,21,363571
478491,23,13,22,181883
478747,22,13,21,363961
479323,24,14,23,273299
479899,24,12,23,30403
480027,21,12,20,243289
481275,19,11,18,325229
481947,24,14,23,274795
482043,21,11,20,81437
482299,21,12,20,244441
482587,19,9,18,36235
482715,20,10,19,54367
483067,22,11,21,40805
483099,19,11,18,326461
483163,23,13,22,183659
483323,19,10,18,108871
483483,19,10,18,108907
483579,23,13,22,183817
483739,20,11,19,163447
483995,23,12,22,61325
484123,19,10,18,109051
484187,19,11,18,327197
484507,19,11,18,327413
484635,19,11,18,327499
484891,22,8,21,1517
485451,20,3,19,25
486171,19,11,18,328537
486427,20,10,19,54785
486683,19,11,18,328883
487067,21,12,20,246857
488475,20,11,19,165047
489499,20,9,19,18377
490139,22,12,21,124207
490491,19,11,18,331457
490779,19,11,18,331651
491035,23,10,22,6913
491259,22,11,21,41497
491547,20,11,19,166085
491771,23,13,22,186931
492635,24,14,23,280889
493211,21,12,20,249971
493659,22,12,21,125099
494235,22,12,21,125245
495643,20,10,19,55823
495899,19,11,18,335111
496155,22,13,21,377195
496731,21,12,20,251755
497179,22,10,21,13999
497691,20,11,19,168161
497947,19,10,18,112165
498075,24,14,23,283991
498843,24,14,23,284429
498971,19,11,18,337187
499355,21,12,20,253085
499963,21,12,20,253393
500507,22,13,21,380503
502011,24,14,23,286235
502427,22,12,21,127321
502555,24,13,23,95515
502811,24,14,23,286691
502875,21,12,20,254869
503035,22,12,21,127475
503579,24,14,23,287129
505115,23,12,22,64001
505883,20,11,19,170929
506107,21,12,20,256507
506875,22,13,21,385345
507995,19,11,18,343285
508059,22,13,21,386245
508155,21,12,20,257545
508187,21,12,20,257561
508763,24,13,23,96695
509019,19,10,18,114659
509083,22,13,21,387023
509787,24,14,23,290669
510043,19,11,18,344669
510555,19,9,18,38335
511067,21,12,20,259021
511227,22,12,21,129551
511643,22,13,21,388969
512091,19,10,18,115351
512283,21,12,20,259637
512603,19,11,18,346399
512859,21,8,20,3209
513019,22,7,21,535
513115,19,11,18,346745
513179,21,8,20,3211
513307,23,12,22,65039
513499,21,5,20,119
513819,22,13,21,390623
514715,20,10,19,57971
515227,23,13,22,195847
515323,19,9,18,38693
515483,22,13,21,391889
515739,22,13,21,392083
515867,24,13,23,98045
515931,22,10,21,14527
516123,22,13,21,392375
516251,22,13,21,392473
516347,19,11,18,348929
516379,21,12,20,261713
516699,19,10,18,116389
516763,20,11,19,174605
516859,22,13,21,392935
516891,22,13,21,392959
517371,24,12,23,32777
517787,20,9,19,19439
517915,22,13,21,393737
518139,24,13,23,98477
518395,19,10,18,116771
518747,19,11,18,350551
519195,24,14,23,296033
519259,19,11,18,350897
519323,21,10,20,29245
519419,19,11,18,351005
519835,20,11,19,175643
519931,19,8,18,13013
519963,23,13,22,197647
520027,22,11,21,43927
520219,22,13,21,395489
521307,24,13,23,99079
522011,22,13,21,396851
522235,21,9,20,9803
522331,24,14,23,297821
522491,19,11,18,353081
522523,21,12,20,264827
523003,19,10,18,117809
523515,19,11,18,353773
523931,20,10,19,59009
524283,22,13,21,398579
525051,22,13,21,399163
525147,21,10,20,29573
525339,22,12,21,133127
525403,23,13,22,199715
525467,21,10,20,29591
525979,20,11,19,177719
526171,23,11,22,22223
526331,21,11,20,88919
527387,23,12,22,66823
528155,23,13,22,200761
528411,22,13,21,401717
528635,22,13,21,401887
530203,24,14,23,302309
530427,21,11,20,89611
530683,24,13,23,100861
530715,21,12,20,268979
531451,24,9,23,1247
531483,24,12,23,33671
532763,24,14,23,303769
533595,23,13,22,202829
534171,20,11,19,180487
534779,23,13,22,203279
535323,22,10,21,15073
535643,22,13,21,407215
536347,21,11,20,90611
536603,21,12,20,271963
536859,20,9,19,20155
537179,21,12,20,272255
537883,20,11,19,181741
538619,21,11,20,90995
539931,20,10,19,60811
540763,22,13,21,411107
540955,20,11,19,182779
541275,21,12,20,274331
541339,22,13,21,411545
541787,23,13,22,205943
542971,23,13,22,206393
543483,22,12,21,137725
544027,20,11,19,183817
545051,20,11,19,184163
545307,23,13,22,207281
545563,24,11,23,11521
547579,24,14,23,312217
547835,24,11,23,11569
549467,21,12,20,278483
549627,23,12,22,69641
550491,22,12,21,139501
551163,23,13,22,209507
551515,24,14,23,314461
553051,22,13,21,420449
553243,20,11,19,186931
553499,23,13,22,210395
553563,23,13,22,210419
553627,21,12,20,280591
555611,20,8,19,6953
555675,21,12,20,281629
555771,22,12,21,140839
555931,20,6,19,773
556283,23,13,22,211453
556699,24,14,23,317417
557083,23,13,22,211757
557147,21,10,20,31375
558683,22,12,21,141577
558875,24,13,23,106219
559195,21,11,20,94471
559515,22,13,21,425363
559771,21,12,20,283705
560219,23,9,22,2629
560283,22,13,21,425947
560379,24,13,23,106505
560411,24,13,23,106511
561435,24,14,23,320117
561755,20,10,19,63269
562267,22,11,21,47495
563227,22,13,21,428185
564379,22,13,21,429061
564763,21,12,20,286235
564891,23,12,22,71575
564987,21,12,20,286349
565659,23,13,22,215017
566363,22,10,21,15947
566523,22,13,21,430691
567291,22,13,21,431275
567899,20,10,19,63961
567963,21,12,20,287857
568411,23,11,22,24007
568475,24,14,23,324131
568859,21,12,20,288311
569755,21,8,20,3565
571163,23,13,22,217109
571419,22,13,21,434413
571643,22,11,21,48287
571803,22,13,21,434705
572571,22,13,21,435289
572667,21,10,20,32249
572699,23,13,22,217693
572827,24,13,23,108871
572955,21,12,20,290387
573435,23,13,22,217973
573467,23,13,22,217985
573691,24,11,23,12115
574203,20,9,19,21557
574491,24,13,23,109187
574715,22,13,21,436919
575483,24,14,23,328127
575739,22,10,21,16211
575899,21,10,20,32431
576251,20,11,19,194705
576283,24,14,23,328583
576539,22,13,21,438305
576603,23,11,22,24353
576763,21,11,20,97439
577307,22,13,21,438889
578075,22,12,21,146491
578587,23,13,22,219931
578843,21,12,20,293371
579099,21,12,20,293501
579611,22,13,21,440641
580347,20,10,19,65363
581371,22,13,21,441979
581627,23,13,22,221087
582043,21,10,20,32777
582299,24,13,23,110671
582395,20,11,19,196781
582907,21,11,20,98477
584219,20,7,19,2437
584731,22,13,21,444533
586395,23,13,22,222899
587291,21,12,20,297653
588059,22,12,21,149021
588443,22,13,21,447355
588827,21,9,20,11053
589563,20,10,19,66401
589851,24,14,23,336319
590587,20,11,19,199549
590875,21,11,20,99823
592539,22,13,21,450469
592923,21,11,20,100169
593051,23,12,22,75143
593435,20,9,19,22279
593755,21,12,20,300929
596059,22,13,21,453145
596251,22,12,21,151097
596635,22,13,21,453583
597019,21,11,20,100861
597147,24,12,23,37831
597531,20,11,19,201895
597851,21,12,20,303005
598107,23,13,22,227351
598683,24,13,23,113785
599323,23,13,22,227813
599707,24,14,23,341939
600059,23,12,22,76031
600827,23,13,22,228385
601243,23,12,22,76181
601371,22,13,21,457183
601627,20,11,19,203279
602139,22,11,21,50863
602651,20,9,19,22625
602715,22,12,21,152735
603419,24,13,23,114685
604187,24,10,23,4253
604923,24,13,23,114971
605211,21,11,20,102245
605435,24,14,23,345205
605979,23,12,22,76781
606043,21,12,20,307157
606203,22,12,21,153619
606363,21,12,20,307319
606811,22,12,21,153773
607067,23,12,22,76919
607387,22,12,21,153919
607515,23,13,22,230927
609051,21,12,20,308681
609563,22,13,21,463411
609819,20,11,19,206047
609947,22,13,21,463703
610139,22,13,21,463849
610395,24,13,23,116011
610843,20,11,19,206393
610971,24,14,23,348361
612187,20,8,19,7661
