r,n,s,S,c
5018439,23,13,22,1907591
5018791,24,14,23,2861587
5018855,23,13,22,1907749
5020839,23,13,22,1908503
5022439,24,14,23,2863667
5023591,23,13,22,1909549
5023975,24,14,23,2864543
5024231,24,14,23,2864689
5024679,23,13,22,1909963
5026279,23,12,22,636857
5027687,24,13,23,955553
5028711,24,14,23,2867243
5029959,24,13,23,955985
5030215,23,13,22,1912067
5030727,24,13,23,956131
5030983,24,14,23,2868539
5031751,24,14,23,2868977
5031783,23,13,22,1912663
5032871,23,13,22,1913077
5035751,24,14,23,2871257
5036871,23,8,22,7879
5044583,24,14,23,2876293
5044839,24,13,23,958813
5046439,24,13,23,959117
5048135,23,13,22,1918879
5056839,24,14,23,2883281
5056871,24,14,23,2883299
5058727,23,13,22,1922905
5060327,23,12,22,641171
5062247,23,13,22,1924243
5064423,24,12,23,320845
5066599,23,13,22,1925897
5068103,23,13,22,1926469
5068519,23,12,22,642209
5070439,23,13,22,1927357
5070695,24,13,23,963727
5071719,24,14,23,2891765
5072199,24,13,23,964013
5072967,24,13,23,964159
5076903,24,13,23,964907
5077671,24,13,23,965053
5079783,24,14,23,2896363
5080295,24,14,23,2896655
5080999,23,13,22,1931371
5081575,24,13,23,965795
5087591,24,14,23,2900815
5088071,24,14,23,2901089
5089191,23,13,22,1934485
5089639,23,12,22,644885
5096679,23,10,22,71753
5099367,24,14,23,2907529
5099591,24,10,23,35897
5100391,24,13,23,969371
5100903,24,14,23,2908405
5101735,23,13,22,1939253
5101927,24,12,23,323221
5102951,23,13,22,1939715
5103783,24,14,23,2910047
5106343,24,14,23,2911507
5106599,24,11,23,107839
5106855,24,14,23,2911799
5108455,24,14,23,2912711
5109607,23,10,22,71935
5111911,23,12,22,647707
5115207,24,13,23,972187
5116231,24,14,23,2917145
5119143,24,13,23,972935
5120103,23,12,22,648745
5120487,23,13,22,1946381
5124839,24,14,23,2922053
5125223,23,13,22,1948181
5128519,24,13,23,974717
5129063,24,14,23,2924461
5129831,24,14,23,2924899
5130055,24,12,23,325003
5130343,24,14,23,2925191
5131591,24,13,23,975301
5132455,24,11,23,108385
5133415,23,13,22,1951295
5140391,23,13,22,1953947
5141607,23,13,22,1954409
5145703,24,13,23,977983
5145927,24,14,23,2934077
5151463,24,14,23,2937233
5154119,23,11,22,217685
5155303,24,14,23,2939423
5157735,24,14,23,2940809
5157991,24,14,23,2940955
5158247,24,12,23,326789
5159591,23,13,22,1961245
5159783,24,13,23,980659
5162055,24,13,23,981091
5162727,23,13,22,1962437
5163495,23,11,22,218081
5164711,24,14,23,2944787
5166823,24,13,23,981997
5167431,23,13,22,1964225
5167847,24,14,23,2946575
5168231,23,11,22,218281
5170919,23,13,22,1965551
5172071,24,14,23,2948983
5175911,24,14,23,2951173
5179111,23,13,22,1968665
5181095,24,14,23,2954129
5182631,23,13,22,1970003
5187911,24,13,23,986005
5187943,24,13,23,986011
5190471,23,12,22,657661
5190503,23,12,22,657665
5190823,23,13,22,1973117
5190887,23,13,22,1973141
5192039,23,13,22,1973579
5195495,24,14,23,2962339
5197159,23,13,22,1975525
5197543,23,9,22,24391
5200199,24,14,23,2965021
5201255,24,13,23,988541
5201767,24,14,23,2965915
5203559,24,13,23,988979
5204039,24,14,23,2967211
5205735,23,11,22,219865
5209255,23,12,22,660041
5211623,24,14,23,2971535
5213927,23,11,22,220211
5215591,24,14,23,2973797
5218631,23,12,22,661229
5218663,24,14,23,2975549
5219431,24,14,23,2975987
5220519,24,14,23,2976607
5221543,24,12,23,330799
5222311,24,13,23,992543
5223655,24,14,23,2978395
5228359,23,13,22,1987385
5229671,24,14,23,2981825
5230759,23,13,22,1988297
5230919,24,12,23,331393
5233255,24,12,23,331541
5235431,23,13,22,1990073
5235687,24,6,23,455
5236551,23,13,22,1990499
5237415,24,14,23,2986241
5237479,24,14,23,2986277
5239271,24,14,23,2987299
5239527,24,13,23,995815
5241703,23,13,22,1992457
5244391,23,12,22,664493
5244743,23,13,22,1993613
5245799,24,13,23,997007
5246279,24,14,23,2991295
5252583,23,12,22,665531
5258855,23,13,22,1998977
5260903,24,14,23,2999633
5261127,24,14,23,2999761
5261383,24,12,23,333323
5261671,24,14,23,3000071
5262439,23,13,22,2000339
5265319,24,13,23,1000717
5266151,24,12,23,333625
5267047,23,13,22,2002091
5269831,23,13,22,2003149
5269863,23,13,22,2003161
5273191,24,9,23,12373
5273927,24,13,23,1002353
5275719,24,14,23,3008081
5275751,24,14,23,3008099
5277287,23,11,22,222887
5277607,23,13,22,2006105
5277863,24,12,23,334367
5278439,23,12,22,668807
5281959,23,12,22,669253
5285799,23,13,22,2009219
5287271,24,12,23,334963
5288807,24,13,23,1005181
5289319,24,14,23,3015835
5289575,24,11,23,111703
5289831,24,14,23,3016127
5290151,23,12,22,670291
5291367,23,12,22,670445
5291943,24,8,23,4139
5292103,24,14,23,3017423
5295783,24,13,23,1006507
5296615,24,12,23,335555
5297383,24,13,23,1006811
5300711,23,12,22,671629
5301063,23,13,22,2015021
5303143,24,14,23,3023717
5304231,23,10,22,74675
5307559,24,13,23,1008745
5308519,23,13,22,2017855
5308583,24,14,23,3026819
5308903,23,12,22,672667
5310695,24,9,23,12461
5313639,23,12,22,673267
5316455,24,14,23,3031307
5316711,23,13,22,2020969
5316935,24,13,23,1010527
5317447,24,14,23,3031873
5323943,24,13,23,1011859
5324967,23,13,22,2024107
5326567,24,14,23,3037073
5327079,24,11,23,112495
5327719,23,11,22,225017
5331271,24,14,23,3039755
5333319,24,13,23,1013641
5334343,24,14,23,3041507
5338855,24,12,23,338231
5339047,24,14,23,3044189
5342695,24,13,23,1015423
5343719,24,14,23,3046853
5344071,23,12,22,677123
5347175,24,14,23,3048823
5347431,24,13,23,1016323
5348839,23,7,22,2789
5349447,24,14,23,3050119
5350727,23,13,22,2033899
5352679,23,13,22,2034641
5354663,23,10,22,75385
5354727,24,14,23,3053129
5356647,23,13,22,2036149
5360103,23,13,22,2037463
5360871,23,13,22,2037755
5362535,24,14,23,3057581
5364071,24,14,23,3058457
5364327,24,14,23,3058603
5364455,23,13,22,2039117
5364839,23,13,22,2039263
5370727,23,13,22,2041501
5372263,23,12,22,680695
5375591,24,13,23,1021675
5378887,23,13,22,2044603
5379303,23,12,22,681587
5379687,23,13,22,2044907
5381287,24,14,23,3068273
5384359,23,13,22,2046683
5385127,23,12,22,682325
5387079,23,13,22,2047717
5389671,24,13,23,1024351
5390439,24,11,23,113833
5390663,24,14,23,3073619
5392199,24,14,23,3074495
5392231,23,12,22,683225
5392455,24,14,23,3074641
5393767,23,13,22,2050259
5394503,23,12,22,683513
5395111,24,12,23,341795
5396391,24,14,23,3076885
5397223,24,14,23,3077359
5402343,23,13,22,2053519
5403111,23,13,22,2053811
5403975,24,14,23,3081209
5404519,24,12,23,342391
5406055,24,13,23,1027465
5406311,24,14,23,3082541
5407079,24,14,23,3082979
5407463,23,11,22,228385
5408935,24,14,23,3084037
5410535,23,13,22,2056633
5411559,24,10,23,38093
5417191,23,13,22,2059163
5417831,24,13,23,1029703
5418087,24,14,23,3089255
5418343,24,14,23,3089401
5420391,24,14,23,3090569
5421671,24,13,23,1030433
5424231,23,13,22,2061839
5425063,24,14,23,3093233
5425831,24,14,23,3093671
5427687,24,14,23,3094729
5428551,23,12,22,687827
5428583,23,11,22,229277
5432647,24,12,23,344173
5432679,24,11,23,114725
5436743,23,12,22,688865
5438631,24,14,23,3100969
5442023,24,12,23,344767
5448007,24,14,23,3106315
5448519,24,14,23,3106607
5449319,24,14,23,3107063
5449799,24,13,23,1035779
5463399,24,14,23,3115091
5464423,24,14,23,3115675
5464903,23,10,22,76937
5464935,23,12,22,692437
5465703,24,14,23,3116405
5466471,23,13,22,2077895
5467303,24,14,23,3117317
5467815,24,10,23,38489
5469927,24,14,23,3118813
5473895,23,13,22,2080717
5474663,23,13,22,2081009
5475687,24,13,23,1040699
5476679,24,14,23,3122663
5477479,24,14,23,3123119
5477991,24,13,23,1041137
5478503,24,14,23,3123703
5478567,23,13,22,2082493
5483175,24,14,23,3126367
5483431,24,13,23,1042171
5483687,24,14,23,3126659
5484455,24,14,23,3127097
5486759,23,13,22,2085607
5488711,23,13,22,2086349
5490535,24,13,23,1043521
5491047,24,14,23,3130855
5493063,24,14,23,3132005
5495399,24,14,23,3133337
5495463,24,14,23,3133373
5497319,23,13,22,2089621
5499815,24,13,23,1045285
5502055,23,13,22,2091421
5503591,23,11,22,232445
5505511,23,13,22,2092735
5506151,24,13,23,1046489
5506663,24,14,23,3139759
5507943,24,14,23,3140489
5509287,24,13,23,1047085
5510247,23,13,22,2094535
5515495,24,13,23,1048265
5516135,23,13,22,2096773
5519687,24,14,23,3147185
5520743,24,14,23,3147787
5523527,24,14,23,3149375
5523559,23,12,22,699865
5524327,23,13,22,2099887
5524711,23,10,22,77779
5525671,24,13,23,1050199
5526183,24,14,23,3150889
5526695,24,14,23,3151181
5528295,24,14,23,3152093
5529447,23,11,22,233537
5530951,23,13,22,2102405
5530983,23,13,22,2102417
5531719,23,11,22,233633
5535047,24,13,23,1051981
5535847,24,12,23,350711
5536071,24,14,23,3156527
5536423,23,12,22,701495
5537383,24,13,23,1052425
5539143,23,13,22,2105519
5540007,24,14,23,3158771
5540327,23,13,22,2105969
5543079,23,13,22,2107015
5543655,24,13,23,1053617
5544679,23,12,22,702541
5547335,23,13,22,2108633
5548519,23,13,22,2109083
5549415,24,14,23,3164135
5553255,23,13,22,2110883
5556135,24,13,23,1055989
5556711,23,13,22,2112197
5558759,24,14,23,3169463
5559111,23,13,22,2113109
5559527,24,14,23,3169901
5561447,23,13,22,2113997
5563719,24,14,23,3172291
5565767,23,9,22,26119
5567335,23,13,22,2116235
5568423,24,14,23,3174973
5568871,23,13,22,2116819
5573095,24,14,23,3177637
5573959,23,11,22,235417
5575527,23,13,22,2119349
5579847,24,14,23,3181487
5582151,23,11,22,235763
5588071,23,10,22,78671
5591879,24,14,23,3188347
5591911,24,14,23,3188365
5592167,24,11,23,118093
5594279,23,13,22,2126477
5595879,23,13,22,2127085
5598375,24,13,23,1064017
5598951,23,13,22,2128253
5599143,24,12,23,354721
5599911,24,13,23,1064309
5599975,24,13,23,1064321
5600487,24,14,23,3193255
5600999,24,14,23,3193547
5603655,23,13,22,2130041
5603911,24,6,23,487
5604071,23,13,22,2130199
5605703,24,14,23,3196229
5606247,24,12,23,355171
5607143,23,13,22,2131367
5607495,24,14,23,3197251
5607751,24,13,23,1065799
5611879,23,13,22,2133167
5612615,23,12,22,711149
5613287,24,9,23,13171
5614503,24,14,23,3201247
5617383,23,11,22,237251
5618535,23,12,22,711899
5619303,23,13,22,2135989
5620807,23,12,22,712187
5621351,24,14,23,3205151
5621607,24,14,23,3205297
5622119,24,14,23,3205589
5623655,23,13,22,2137643
5625191,23,13,22,2138227
5629671,24,11,23,118885
5630631,23,13,22,2140295
5634375,24,12,23,356953
5635175,24,13,23,1071011
5637479,24,13,23,1071449
5638055,23,13,22,2143117
5638503,23,10,22,79381
5640359,24,14,23,3215989
5641383,24,12,23,357397
5642151,24,13,23,1072337
5645543,24,14,23,3218945
5646663,23,12,22,715463
5650279,24,14,23,3221645
5653351,23,13,22,2148931
5654119,23,13,22,2149223
5655271,23,13,22,2149661
5656231,24,13,23,1075013
5657255,24,14,23,3225623
5661543,23,13,22,2152045
5662311,23,13,22,2152337
5664839,24,12,23,358883
5665607,24,13,23,1076795
5666151,24,14,23,3230695
5666663,24,14,23,3230987
5666919,24,14,23,3231133
5668935,23,12,22,718285
5668967,23,12,22,718289
5669031,24,14,23,3232337
5670503,23,13,22,2155451
5673639,23,11,22,239627
5674855,23,12,22,719035
5676391,23,13,22,2157689
5677127,23,12,22,719323
5678919,24,9,23,13325
5682279,23,13,22,2159927
5682791,24,13,23,1080061
5683815,24,14,23,3240767
5688935,23,8,22,8899
5694791,24,14,23,3247025
5695303,24,11,23,120271
5697703,24,12,23,360965
5698279,23,12,22,722003
5699495,24,14,23,3249707
5700199,23,13,22,2166739
5700327,24,14,23,3250181
5704167,24,14,23,3252371
5704551,23,13,22,2168393
5706471,23,12,22,723041
5707079,24,12,23,361559
5708903,24,14,23,3255071
5710919,24,13,23,1085407
5711943,24,14,23,3256805
5713127,23,13,22,2171653
5715687,24,13,23,1086313
5717063,23,7,22,2981
5717863,23,13,22,2173453
5719527,24,13,23,1087043
5719783,23,13,22,2174183
5720167,23,13,22,2174329
5720295,24,13,23,1087189
5720903,23,13,22,2174609
5720935,23,13,22,2174621
5721959,24,13,23,1087505
5722951,24,14,23,3263081
5722983,24,14,23,3263099
5724071,23,11,22,241757
5724263,24,13,23,1087943
5726055,23,13,22,2176567
5728327,23,13,22,2177431
5728423,24,14,23,3266201
5729095,23,13,22,2177723
5732679,23,13,22,2179085
5736295,24,14,23,3270689
5737319,24,14,23,3271273
5739367,23,10,22,80801
5739687,23,13,22,2181749
5740135,24,14,23,3272879
5744807,23,13,22,2183695
5745383,24,13,23,1091957
5746407,24,14,23,3276455
5747175,24,14,23,3276893
5747527,23,12,22,728243
5754535,23,12,22,729131
5757095,24,13,23,1094183
5762279,24,14,23,3285505
5762727,23,12,22,730169
5763559,23,13,22,2190823
5764327,23,13,22,2191115
5765447,24,14,23,3287311
5766311,23,11,22,243541
5767271,24,13,23,1096117
5768295,24,14,23,3288935
5770407,24,10,23,40619
5770567,23,13,22,2193487
5771335,23,13,22,2193779
5775687,23,11,22,243937
5775847,24,13,23,1097747
5776615,24,13,23,1097893
5777639,24,14,23,3294263
5778759,23,13,22,2196601
5779783,24,10,23,40685
5780583,24,13,23,1098647
5781351,24,13,23,1098793
5782119,24,12,23,366313
5783655,24,13,23,1099231
5785415,23,13,22,2199131
5789415,24,14,23,3300977
5792103,23,12,22,733891
5792487,23,13,22,2201819
5795911,24,14,23,3304681
5797991,24,14,23,3305867
5800103,24,13,23,1102357
5800295,23,12,22,734929
5800679,23,13,22,2204933
5805415,23,13,22,2206733
5805799,24,14,23,3310319
5806183,23,11,22,245225
5810247,24,12,23,368095
5810535,24,14,23,3313019
5810855,23,12,22,736267
5813607,23,13,22,2209847
5813991,23,13,22,2209993
5814183,24,13,23,1105033
5818087,24,13,23,1105775
5819047,23,12,22,737305
5819495,23,13,22,2212085
5819623,24,12,23,368689
5821799,23,13,22,2212961
5825895,24,13,23,1107259
5828775,24,14,23,3323419
5838151,24,14,23,3328765
5838183,24,14,23,3328783
5838695,24,14,23,3329075
5839015,23,12,22,739835
5839975,24,13,23,1109935
5842535,23,12,22,740281
5843111,24,12,23,370177
5844903,24,14,23,3332615
5846759,24,14,23,3333673
5848423,23,11,22,247009
5852263,24,14,23,3336811
5857447,24,14,23,3339767
5857767,23,12,22,742211
5858983,23,7,22,3055
5861287,24,14,23,3341957
5861863,24,12,23,371365
5862055,24,14,23,3342395
5865543,23,13,22,2229589
5866343,24,14,23,3344839
5868391,24,14,23,3346007
5870247,23,13,22,2231377
5870695,23,12,22,743849
5871463,23,13,22,2231839
5873735,23,13,22,2232703
5874407,24,13,23,1116479
5877479,24,13,23,1117063
5880423,23,13,22,2235245
5882983,24,12,23,372703
5883719,24,13,23,1118249
5886119,24,13,23,1118705
5888615,23,13,22,2238359
5892935,23,10,22,82963
5896519,24,14,23,3362045
5896807,23,13,22,2241473
5898343,24,14,23,3363085
5899623,24,14,23,3363815
5900455,24,14,23,3364289
5903527,24,14,23,3366041
5904295,24,14,23,3366479
5906279,23,13,22,2245073
5908551,23,13,22,2245937
5909735,23,13,22,2246387
5909863,24,14,23,3369653
5911399,24,14,23,3370529
5911879,24,13,23,1123601
5912487,23,13,22,2247433
5912903,23,12,22,749197
5913191,24,14,23,3371551
5913255,23,13,22,2247725
5914471,23,13,22,2248187
5914791,24,14,23,3372463
5916743,23,13,22,2249051
5919207,24,14,23,3374981
5919911,23,12,22,750085
5920679,23,13,22,2250547
5921511,23,13,22,2250863
5921895,23,13,22,2251009
5922663,23,13,22,2251301
5924935,23,13,22,2252165
5925991,24,13,23,1126283
5926983,24,14,23,3379415
5927751,24,14,23,3379853
5933223,23,13,22,2255315
5933991,23,9,22,27847
5936359,23,11,22,250723
5939047,24,14,23,3386293
5941319,24,14,23,3387589
5941415,23,13,22,2258429
5942183,23,11,22,250969
5942631,23,13,22,2258891
5945511,24,13,23,1129993
5948135,24,14,23,3391475
5949287,23,11,22,251269
5950375,23,11,22,251315
5951975,23,13,22,2262443
5953127,23,13,22,2262881
5954727,23,13,22,2263489
5955943,24,14,23,3395927
5958823,24,13,23,1132523
5959399,23,13,22,2265265
5959847,24,14,23,3398153
5960167,23,13,22,2265557
5961447,24,14,23,3399065
5962919,23,13,22,2266603
5964103,23,13,22,2267053
5964263,24,13,23,1133557
5965287,24,14,23,3401255
5967175,23,13,22,2268221
5968199,24,13,23,1134305
5968711,24,14,23,3403207
5968999,24,13,23,1134457
5969223,24,14,23,3403499
5969511,24,14,23,3403663
5972295,23,13,22,2270167
5974695,24,14,23,3406619
5975367,23,13,22,2271335
5975975,24,13,23,1135783
5976231,23,11,22,252407
5976807,24,12,23,378647
5981511,24,9,23,14035
5981671,24,14,23,3410597
5983335,24,14,23,3411545
5984103,24,14,23,3411983
5985383,24,13,23,1137571
5985607,23,11,22,252803
5986407,24,14,23,3413297
5988711,23,13,22,2276407
5990631,23,13,22,2277137
5990887,24,9,23,14057
5991143,24,14,23,3415997
5993831,23,12,22,759451
5994215,23,13,22,2278499
5995367,23,13,22,2278937
5996135,23,12,22,759743
5996391,24,13,23,1139663
5996903,23,13,22,2279521
5997415,24,14,23,3419573
5997895,24,11,23,126661
6002407,23,13,22,2281613
6002599,24,12,23,380281
6002791,23,13,22,2281759
6003367,24,13,23,1140989
6003559,23,13,22,2282051
6007015,24,14,23,3425047
6007271,24,11,23,126859
6007463,23,13,22,2283535
6007527,24,14,23,3425339
6010599,23,13,22,2284727
6013767,24,14,23,3428897
6014887,23,12,22,762119
6015655,23,13,22,2286649
6015719,23,13,22,2286673
6017703,24,14,23,3431141
6019239,24,14,23,3432017
6019815,24,13,23,1144115
6021991,23,12,22,763019
6022887,24,13,23,1144699
6023495,23,13,22,2289629
6027623,24,13,23,1145599
6029031,23,8,22,9431
6030951,23,13,22,2292463
6033063,24,12,23,382211
6034663,24,13,23,1146937
6036839,23,13,22,2294701
6037991,24,14,23,3442709
6039015,24,14,23,3443293
6039143,23,13,22,2295577
6042727,24,14,23,3445409
6044263,24,14,23,3446285
6045031,23,13,22,2297815
6050471,23,13,22,2299883
6056039,24,14,23,3452999
6057127,23,12,22,767471
6058663,23,13,22,2302997
6064871,24,14,23,3458035
6065319,23,12,22,768509
6066503,23,12,22,768659
6066855,23,13,22,2306111
6068551,24,14,23,3460133
6070631,24,11,23,128197
6072391,24,14,23,3462323
6074695,23,12,22,769697
6076583,24,14,23,3464713
6077159,24,14,23,3465041
6079207,24,13,23,1155403
6080231,24,14,23,3466793
6080615,23,12,22,770447
6081351,23,13,22,2311621
6081767,24,14,23,3467669
6083911,24,13,23,1156297
6084711,24,12,23,385483
6087751,24,13,23,1157027
6088007,23,13,22,2314151
6088519,24,13,23,1157173
6088807,23,12,22,771485
6089383,24,11,23,128593
6089959,23,12,22,771631
6095335,24,14,23,3475405
6097383,23,13,22,2317715
6098279,24,14,23,3477083
6100071,24,14,23,3478105
6100583,24,14,23,3478397
6100903,23,13,22,2319053
6104423,23,13,22,2320391
6105255,24,14,23,3481061
6105831,24,12,23,386821
6107879,24,14,23,3482557
6113447,23,12,22,774607
6113607,24,13,23,1161941
6114631,24,14,23,3486407
6115399,24,14,23,3486845
6116519,23,13,22,2324989
6116967,23,10,22,86117
6117287,23,13,22,2325281
6121639,23,12,22,775645
6124007,24,14,23,3491753
6124775,23,13,22,2328127
6128743,24,14,23,3494453
6130503,24,14,23,3495457
6131783,23,13,22,2330791
6132199,23,12,22,776983
6132551,23,13,22,2331083
6132967,23,13,22,2331241
6133671,24,14,23,3497263
6137703,23,13,22,2333041
6138087,24,14,23,3499781
6138791,23,13,22,2333455
6140391,23,12,22,778021
6141799,24,13,23,1167299
6144071,24,13,23,1167731
6144839,24,13,23,1167877
6145127,24,14,23,3503795
6145863,24,14,23,3504215
6145895,23,13,22,2336155
6146215,24,14,23,3504415
6146983,23,13,22,2336569
6148007,24,10,23,43277
6148263,24,14,23,3505583
6151335,23,13,22,2338223
6154471,23,10,22,86645
6157639,24,14,23,3510929
6157671,24,14,23,3510947
6158695,24,14,23,3511531
6159527,23,13,22,2341337
6160551,24,13,23,1170863
6160711,23,13,22,2341787
6161127,23,13,22,2341945
6164135,24,14,23,3514633
6164647,23,13,22,2343283
6164967,24,14,23,3515107
6165735,24,14,23,3515545
6167399,23,10,22,86827
6168903,23,13,22,2344901
6171751,24,14,23,3518975
6172839,23,13,22,2346397
6174023,24,14,23,3520271
6178279,23,13,22,2348465
6182215,23,13,22,2349961
6182247,23,13,22,2349973
6182631,23,12,22,783373
6183015,23,13,22,2350265
6186311,24,13,23,1175759
6186343,24,13,23,1175765
6187111,24,13,23,1175911
6187847,24,12,23,392017
6188135,24,14,23,3528317
6190439,23,13,22,2353087
6191207,23,13,22,2353379
6194407,24,14,23,3531893
6195687,24,13,23,1177541
6199399,23,13,22,2356493
6203751,23,12,22,786049
6204135,23,13,22,2358293
6208231,24,13,23,1179925
6211175,23,13,22,2360969
6212327,23,13,22,2361407
6214983,24,14,23,3543625
6215783,24,14,23,3544081
6216039,24,12,23,393803
6217831,23,9,22,29179
6223079,24,12,23,394249
6225991,23,12,22,788867
6226023,23,11,22,262957
6227175,23,12,22,789017
6230087,24,12,23,394693
6231911,23,12,22,789617
6233255,24,13,23,1184681
6233447,23,13,22,2369435
6234215,23,11,22,263303
6235367,23,12,22,790055
6236903,24,14,23,3556123
6238951,24,14,23,3557291
6240103,23,12,22,790655
6241639,23,13,22,2372549
6242631,24,13,23,1186463
6243175,24,14,23,3559699
6243943,24,14,23,3560137
